review_id,stars,text
AXRA89kwYhcxDNNQgWyxZg,1,Be careful when buying specialty drinks. Server doesn't tell you price and when your bill comes you're suddenly paying $30 for one drink. Even though I tripled checked the price with my server. Bill came out way more than expected. Also rude about it.
E2IY6RTPy8pm-YEro1JK2g,1,Wow the other reviews are right! The foods is horrible especially on the outside bar area. The grouper sandwich was soooo bland and expensive. The fish tacos had 1 piece of fish in each shell. The fish tacos should be called coleslaw tacos because they were just filled with shredded lettuce and cans of corn and a sardine sized completely over salted fish.I didn't even eat the tacos after 2 bites and my husband forced down the bland grouper sandwich. Althogether the hossible meal and 1 pitcher of beer came up to 50 bucks SMH! Also we ordered a pitcher of corona and we swear it wasn't corona that they gave us but like a coors or miller.
Kp8ZSdy13Y3jzl4kPTDGwA,1,"Went there for lunch. Poor service. Amy behind the bar should quit. Walked past my empty glass 10 times with out looking to see its empty. She said I should say something, I told her she is the bartender and the place is dead so I shouldn't have to say anything. But the regulars beside me were getting asked every 5 min if they were good by 3 different people. Even after she rolled her eyes at me I still tipped 5 on 16. She is past her prime and tries way to hard to look good to the point it's sickening. And as another review says, porky girls that wear way short shorts with nothing but cellulite hanging out and pulling them out and down to cover while seating people then handding them menu's after pulling it out of her crotch."
Hreww0WbQzey6tdD1M8FjQ,5,"I travel a lot for work and these are the best wings that I have ever had by far. I am not crazy about the south but boy, you sure can't beat the food! I had the Buffalo and the jerk wings. I couldn't get enough! Service was great and other foods were really good too. If my travels bring me to Tampa again, this is definitely a must go to."
Zeh-p8dRnvBnA_8sEmso9A,3,It was ok.. probably won't be back. We were craving a grouper sandwich and it was nothing special. Plenty of other places with better grouper sandwiches. Also had a frozen daiquiri that was basic just like every where else. The server was sort of awkward too. Probably his first serving job.
Kz3Bjpkx4ymQCLXE5TwjqA,5,Whiskey Joe's is an amazing restaurant! I truly enjoyed myself! Whiskey Joe's is located right on the water and offers great views! The food and drinks were great! The food came out fast and hot! Pictures speak for themselves please take a look to get a better idea. I ordered the Jamaican Whitefish and my wife ordered the Swashbuckler Basket! We also tried the firecracker shrimp and the fried gator with fried pickles. Whiskey Joe's has great customer service. They even offer valet parking. Definitely recommend giving this place a shot and take 1 while you're at. ;-)
tflIQKoEBSMqRxBGYIrBjg,5,The firecracker shrimp tacos were delicious!! Love the seasoning on the tortilla chips! Will definitely come back.
3EoMPXZYrgbun5XwYGPjeQ,2,"Atmosphere is wonderful, but don't go for the food, at least not for anything blackened - cook does not know the difference between blackened fish and poached fish.  Bleh, sent it back and he sent it right back out as it was.  Seriously??? We usually take company here when they come to visit - looking for a new place!"
tRAJuljV1uVzEC78PsLnGg,1,OUCH - Valet guys were total jerks - was supposed to have another lunch meeting there this week but cancelled reservations and won't be back again with the way the valet guys handled themselves. This is even before getting in the door for a mediocre meal.....
MMK5KIyXpobqMaE43HlgLQ,5,"Excellent service, view and food. Pile of nachos was so big, we were satisfied eating that and our side salads. Priced right , We will definitely be back."
GIZXXpCtsemQlMR0cDIz0Q,1,"Dang. Really regret not listening to other reviewers 
My bf and I just left there after speaking to the manager. He comped our meal. 
First off, the staff wasn't sure what was on the menu if u ate outside as opposed to inside. We went to see a reggae band play and sat outside which seemed nice enough but I ordered water and wanted to look at the beer list, 20 mins later the server came back and I ordered a beer then she came back that it wasn't available. We ordered food which had all the wrong toppings not to mention it was gross. We got shrimp and sausage quesadillas but they were salad shrimp and what tasted like hot dog! quesadillas. They came w a chipotle mayo which was hot. Like warm, like warmer than room temp. We also ordered steak tacos w the chimichurri sauce on the side. The sauce was on the side and the coleslaw which was bitter! The ""carne asada"" was dried out meat. So it was literally meat on a tortilla. Nothing else. No lettuce, tom, chz. Dry. Granted we didn't want their sauce. We got none of the house made salsa which was supposed to come with it. We couldn't wait to get out of there and will NEVER be going back. There's more I could write but I'm at my next destination."
8YCRHjMX_QNyiBtVCJrfcw,5,We were suppose to drive to clearwater beach and saw this place from the road so we decided to stop. Best decision we ever made. It was the first of many. There's a beach here so bring your swimsuit. The food is great and the drinks are awesome. The service is great as well.
dIhu8kNelZZqyT9Q0AF8oQ,2,"Friday evening Parking was decent Got a great table with a view! Ordered artichoke and crab dip! Woof! The. The chips tasted like I was eating an ashtray! Next! Ok I ordered the chopped salad! If you don't like spicy or cayenne pepper Don't order the salad or ask to omit it! I couldn't even eat it But the waitress took it off the bill for us! Food was so so But views were great, if that makes up for the food quality I am not sure!"
sjpMpeE6EtnHeeZrOCRf2w,1,"OVERRATED... Ok, don't get me wrong... It probably gets tons of visitors because of it's location with a view but folks possibly can't be going here for the service and the food. Customer service was super slow and they were not even busy. Food, well nothing to write home about. I asked what people at there, bartender recommended the Grouper Sandwich or tacos... We I wasn't coming all the way to Florida for tacos when I get the real deal in Cali... That Grouper Sandwich was sad... Super dry, pitiful portion of fish served with a HUGE bun. Fries were decent but I'm not trying to come just for the fries. As for the bar... Well all the specialty drinks come out of a margarita machine and had a 711 Slurpee texture... All the alcohol must've been left in the machine cause it was WEAK! Oh, and that bar had tons of bugs flying around as well... Won't be back."
_IGKycUm6mFT7RYCCyqirQ,5,"Wow, just left here. All parking at bar is now valet, dude came running after us to let us know. Only other parking is beach parking which you will also pay for. We live in Ft. Myers and loved this place, but I think I'll find other places to love now. Paying for the ""pleasure"" of eating at your establishment is just not my thing. A little like being held hostage,don't ya think? It is 5:00 p.m. on a Monday night, snowbird season over. Seriously??? 

Just recieved an answer to the above review that explained the parking situation better. Wish the guy who chased after us would have explained this to us, so I have changed my review to reflect that I am the one who misunderstood. We love this restaurant, food is great and ambiance is fun. Now that I know I can park there, all is right with the world. A big thank-you to Whiskey Joe's for caring enough to respond."
8au2MX5FflP1277pocMlGQ,2,"ATMOSPHERE: This place is right on the water so the views are great! We sat inside because it was a little chilly. There are fire pits on the beach you can sit around. I don't know if they have food service out there though. They also have a deck over the water but of course it was super crowded. Inside, the place is a little dark, but cozy. There are nice small aquariums around to make you feel like you're at the beach. Also, there are some nice places to walk along the beach after dinner. You don't even need to move the car! They have valet, too. 

CUSTOMER SERVICE: Customer service is just okay. Our waitress was obviously upset to be working on her birthday, she even mentioned it a few times. But never the less, she kept a smile. They were nice but didn't really have good customer service skills. Our drinks were never refilled the whole time but they never hesitated to sell you on alcohol. We were here for about TWO hours, just to eat dinner. We had a small mishap, but for not being very busy, our food took FOREVER. It took forever because they ask you what you want to drink. Then they bring that. Then once you've had a second to look at the drink menu, they take your alcohol order. Then that takes 15 minutes or so. Then they come back for your appetizer or food order. But it was a good 25 minutes after we sat down that we could finally order. Our food took about 45 minutes even tho it wasn't crowded. This leads me into the food. 

FOOD: I ordered the white sand pizza which is basically an Alfredo pizza with chicken, spinach, and artichokes. The pizza came and it seriously looked like a tortilla with Alfredo sauce. Thin crusted is a serious understatement. It was crunchy and fell apart pulling it apart. The pizza was so bland. I couldn't taste anything. The chicken tasted like frozen chicken and was perfectly grilled and sliced. Obviously from a frozen bag of chicken. So I ordered a burger. Man- this burger was delicious. It was just their signature burger. Definitely order it. I'm not even a big burger person but this one was amazing. Also, it doesn't matter what you order, make sure you order fries. I don't know what they do to make them so yummy! And I'm not a huge fan of coleslaw either but it came with the burger so I tried it. Gosh. Even that was delicious. My sister ordered the mac and cheese with crab and shrimp. That was okay. Crab was good but completely minced up to the point where we thought it was breadcrumbs. Also, the sauce for the mac and cheese was definitely out of a can or box. But other than that it was alright. We also ordered dessert. The cheesecakes were obviously bought elsewhere and not made in house. They don't have a desert menu so you just have to make a desision based on how your waiter describes it. Ours did a terrible job but we were craving sugar so we ordered the mud pie and cheesecake anyway. I absolutely hate coffee flavored chocolate. Our waitress just said it was a chocolate mousse pie. I feel like she had never even freaking SEEN it before. It was like a bag of Oreos had exploded over a piece of cheesecake. The cheesecake was NOT chocolate. I don't even know what it was supposed to be. But the crust was Oreo and it had like 10 Oreos smashed up over the entire plate. The worst part was that the whole thing tasted like coffee. Gross. Don't order the mud pie unless you like coffee flavored Oreos. 

We probably won't come back unless it's a nice day since the location is so nice."
rlWK4001xKWV1xpksOl1TQ,4,Came in for happy hour w a group from the office. Can't beat the atmosphere and location on the water. Had drinks and appetizers and our waitress Amy did a great job. Recommend her and Whiskey Joes.
ro1JWA4GFS9a7YKz-EqfDA,4,"This place is perfect to watch the sunset and enjoy the evenings next to warm bonfire pits. The servers are sweet (most of the time) and they have peanuts to grab and snack on while waiting for your order. The only reason I didn't give this place 5-stars is because their food quality could definitely be better and fresher. If you're looking for the most bang for your buck, go during Happy Hour. From 4-7 pm they have kinds of amazing cocktails and for food; the nacho appetizer is Huge! Definitely big enough to split."
KQXINsmXSgSItpbbTFCWWg,4,"I always look forward to my yearly visit to Whiskey Joes.  The place is always busy.  Great food, good drinks.  Service can be hit or miss but lucked out this last time, sat in the bar area and had a great server.  It took a bit but once she got to our table it was fine. 
Great bay and sunset views!!!"
mbfTItJ44fPQpt3n-fJ45A,4,I've been coming to whiskey joes for the past 5 years. The food is delicious. I love the seating area outside above the water. It's a breathtaking view and convenient bar up there. The outdoor beach bar area is always a blast!!! They have live music on certain nights and a great vibe. They should stop serving bottles in this area because I've ran across broken glass in the sand. The fire pits are wonderful this time of the year. This is a great Sunday fun day spot. The only thing I really really dislike is the lack of parking. Thank goodness for complimentary valet!!
1otClvyejzD4zg9UnoscDg,3,"We had dinner there shells and muscles was ok ,salmon i recommend. Services was a little Missy unorganized.
They have an amazing beach bar area and one of the best sunset spots a must see sunset."
bTGxcv0NJEAIkdJ59PSgfg,4,Grateful for the view and the food had the coconut chicken and it was awesome. Would be back as soon as I return to the area
e75fohxxf2NIWiVzj3j9rw,4,"My 1st Time there, visiting from
Pittsburgh! It was alright!! I really liked our waitress, Tracey!! She was very personable & attentive!! Thank you for the Great Service!"
Ogk5DAXvBM_7dvF546uPkg,5,"Great ribs, cold beer and a friendly staff. That's about all you can ask for when a place is already sitting on the water so you can watch the sunset."
BaB5du7d05vJ3XvHvuB4pQ,4,"I don't even remember what sandwich I ordered. It was alright. But the fries! They were perfect. I would go there just for the fries.
We sat outside on the deck- very nice view."
#NAME?,1,"Drinks are average. Staff is one of the worst I have experienced. Waited for an hour for food that the bartender never put in and ended up leaving because it would have taken over 2 hrs for nachos. I would not suggest this place to anyone who has any experience working in the service industry. To say the least in a city that bars like this are common, don't waste your time here."
fz_qvKeGWt-NDNRmngHf6Q,3,"A little touristy for my tastes.  Food is alright, but the main attraction is the view.  Love the outdoor seating."
VlhEIggyRhE5hQaZY-oqGg,1,"If I could give zero stars I would. Seated for lunch on a Tuesday(today). Moderate crowd, no wait, two in our party. Seated for 15-20 min and no one ever came to our table. Nothing. Not even a ""I'll be with you in a minute"". We left, but stopped by the hostess area to let someone know. Get it together - that's Restaurant 101. Easy stuff. Won't be back. Of course."
gf8odKOgFIGkPkrRR7XnAw,1,I just had an awful experience here. I arrived with some family members and requested to sit outside. All the tables were taken but we were assured that we were the only ones waiting. We waited 30 minutes and three other families were seated ahead of us outside even though 3 of the employees all knew we were waiting. My wife told the hostess we were leaving because others were being seated outside ahead of us. Instead of apologizing she said that she was about to seat us and gave us a very sarcastic bye on the way out. Very disappointing :(
Xlx7orp9ypcaszbIOb1r4A,1,Horrible - don't bother - took a party of 7 3 1/2 hrs to complete our meal - worst service ever.  We had to get our own plates for our apps - server either too lazy or too stupid.
vp3Nm-YjMmeOuX5_BSg2fQ,4,I am giving this 4 stars not for food but atmosphere.  Amazing!  Live music outside on the beach with gorgeous fire pits and a large bar outside.  I ordered a couple of appetizers and they were typical bar food but I was many really there to eat!  Great place great times!
GrkmwNi_M9RAxpT6umTUJQ,5,"This is my second time at Whiskey Joe's. 
First, I will say that the location and atmosphere is almost unbeatable. The service is awesome, too. We sat in the bar with the bartender, Scott, who is really great. Other servers and staff were also friendly and welcoming. As for the food, the shrimp tacos were so good the first time I came, I had to get them again. We also got the queso dip which was so tasty. Also- get the Skinny Margarita!!!! Will definitely return on our next visit to Tampa."
xTwXr7xaIV9Rwzv7th6p4g,3,"This place is one of my favorite happy hour hangouts in Tampa. It has one of the best sunset views in the city. They even have a private beach next to the restaurant with live music and a bar. It would be nice though for them to regularly clean the beach from plastic cups and beer cans. The outdoor sitting area is also very nice. The service is slow but ok.
The big drawback of this restaurant is its food.... If the owner would have better food quality and a better food menu, he/she would be a millionaire by now! It is almost a sin that they don't improve the food menu and the food quality. I only go to this place for drinks, and I would only ask for food if I'm desperately hungry.
Message to the owner - improve the food menu please!"
5qPDKOZRUq9vKG4WHekktg,3,"Good beach bar and beach party atmosphere but the food I ordered was not very good. I ordered the fish tacos and the fish was tough and tasted very fishy. It doesn't tell you on the menu what the fish is and I should have asked before, but when I asked after they said it was pollock. For a Florida place on the water they should not go cheap and instead do Grouper. Especially since it's $12 for two tacos. Disappointed."
7AQCCVeE22_qb6mOxOxOfA,4,"Great restaurant. I had the grouper sandwich which was execellant and the wife also enjoyed her jerked chicken sandwich. The waiter was very friendly and checked on us every two to three minutes. The view at this place is also excellent.
 
I would definitely recommend this place to all looking for a great dinner wiith a view"
3tkJq9wgGU3kok7_d-q2ig,1,"I went here about 5 years ago and I remembered it being good so I decided to try it again.  Ugh.  We sat down and not 1 person acknowledged us.  We waited about 15 mins to put in our drink order...we should've just left then.   We ordered 2 appetizers..and we were gonna order more but after waiting 30 mins to get chips with queso we couldn't believe our 2nd appetizer never came out.  The queso was cold, not melted at all so we just asked the waitress to pop it in the microwave for us real quick bc we were starving. We finished the chips and still no wings....she came back about 15 mins apologizing for the wait.  We are currently still here waiting for the wings(20 mins after we finished the I wish we could just get our check and leave.  I don't even want them anymore.


Updated----she came back after another 10 mins and said we were 3rd in line!  Ummm what?!?  We just got our check and left.  The place was NOT even busy.   Very bad service...such a shame bc the location is so pretty.  Hopefully it changes ownership again"
eJaTXIUksLsKR_9JLz4YeA,5,"This place gets a 5 for atmosphere and the sunset. I completely agree with the other reviewer who said the views make the average food taste better. But I'm not even going to write about the food. That's not why you go here.

If you're having a crappy day, this is where you need to come. I crashed my car about a year ago, came here, had two mango margaritas, watched the sunset, and I forgot all about my car. It  probably helped that the Tampa Bay Parrotheads were having a meetup and a bunch of drunk 50-somethings were doing a conga line through the restaurant. 

This is the best view of the sunset in Tampa. Sit out on the deck, grab a fancy drink, and brace yourself for the reason I moved to the West coast: the unbelievable sunset.

They also have a tiki bar on their ""beach"" with live music. The sand itself is kind of nasty, so it's best to keep your shoes on. If you can't make it for the sunset, the next best thing is to sit out at the beach bar on a nice day."
4kI03BdavNxoekdnvLa9RA,1,"Slimy shrimp,slimy gritty oysters =this place sucks!!!

Way to EXPENSIVE.
I will never stop here again!!!"
Nnjm4KUMX0i-nIXC3uFPyA,5,"Came on a Saturday night with a large party and was told a 2 hour wait. They are a very busy place!! We went down to the beach and had some drinks until it was our turn for dinner. (You can also order food at the beach but is an abbreviated menu and we wanted the full menu). So two hours came and went and we went to check on the status and were told 2 more hours wait. Well sorry that wasn't going to work for me, double the wait time we were told. So I asked to talk to a manager since our party patiently waited 2 hours. All was solved when they offered our party the private room that is usually rented out! We got to all dine in the private room for free which I really appreciated! After that the food and drinks were amazing! I don't remember what I had to drink but I had the quesadilla and mussel appetizers, they were good and everyone else was also satisfied with their food. Thank you for accommodating us!"
KanFdAvVjAWU-VoVpfWmDQ,4,"Invited by a friend to just chill and relax!  Sat outside and had a great view of the water the problem is that it's too hot! My suggestion is for them to put a fan outside! 

Nevertheless the food was good I ordered the new England clam chowder,  and the gator bites! And had a Margarita drinks! Just nice to have a drink sit outside and enjoy the view!

My first time to visit this place and will come and visit again to try some other dish that they have!"
C6DiyRzJRdm91UEm1w_x9w,1,I live very close and should be a regular but I'm not because I consistently get terrible service. I was a bartender for 15 years so I'm always patient and friendly with bartenders and staff. One bartender in particular always has a scowl on her face. They act like you're bothering them when you order a drink. I've even tipped great hoping they'd change their attitude but it's the same every time so I frequent Bahama Breeze where the bartenders are quick and friendly.  This opinion is mostly for the bar outside on the sand. It's a shame because the location is great. I haven't been there in about 6 months but I've been going there for 6 years and it's been the same.
ZzMheUlKEuX8aQeOy9uNag,5,"At first, we were going to go to a restaurant across the street at 5pm on a Sat. When we arrived we were told the wait time for a party of 5 adults 2 kids and a baby was at least 90 minutes. I called Whiskey Joe's and spoke to the manager Nick who informed me that he could throw some tables together for us and fit us in that very minute. We drove right over and the place was packed and on a wait. True to his word Nick had us sat right away and we had an amazing meal and a fantastic time. I can not recommend this place enough and will definitely be back purely for the service we received.
Ps. The carnitas were amazing."
IRf0LgvoEBa56AfewJt5DQ,2,"The view is great.  But everything else is average at best.  The food is typical beachy, touristy, bar food.  As for the drinks...they were out of three beers that we wanted.  The Coronorita we finally received tasted like orange juice, the cocktails barely had any alcohol, and the limes for our cervezas were all dried out.  This list makes us sound like alcoholics, but we sent back the coronarita, only had one beer, and there was no alcohol in the mixed drinks..."
AVrpIcBPwY8nFyRst9joTA,2,"It was ok. My husband and I split a big kahuna pizza and a whisky burger in paradise for our meal and ordered the gator bites for an appetizer. The pizza was pretty good but it was a little dry.  The gator bites were tasty and cooked well. The burger sucked. We ordered it medium and it was well done and dry. The grilled pineapple was canned tidbits. Come here for the drinks. The outdoor bar is fun, right on the water and reasonably priced."
juYgNaLNxWODQ6g1Z4PpxA,5,"Whiskey Joe's is good. Typical bar with typical barfood. I wouldn't trust the oysters unless it's a ""R"" month who knows where they get them from."
2bIzHyzW5DSXZ3VUO-3_RQ,5,"Right off the bat I knew I would like the menu at Whiskey Joe's solely based on their drink selections! The mojitos were absolutely delicious and refreshing while we sat on the second story patio overlooking the bay. The food went above what you'd expect from a seaside bar & grille. Definitely get the mussels! The view itself is worth every penny.

After lunch we mozied down to the beachside tiki bar where you could lay in lounge chairs, sit under a tiki umbrella, play cornhole, swim, etc. This spot was really cool! I would definitely recommend Whiskey Joe's!"
lElybzMaMwYP6fOp9C7qMA,4,"Went on a Saturday afternoon, view and food were good. Either you have to valet or pay to park on the adjacent lot. Knocked a star off as we waited for a bout 15 minutes after we sat down for someone to give us a menu and take a drink order and they were not at all busy."
2DSX5vHyyGwG5nOk5asGAg,2,"As others have said, great location... fantastic view and beach setting... food is good for a bar and grill... only to have it all ruined by just abysmal service at the tiki bar beach area. 

I sat at a high top table on the beach area, and never once had a server come to the table. Not. One. Time. So after waiting for about 20 minutes, I continued to walk up to the bar to order each drink. And then to order dinner about 45 or so minutes after sitting there with drinks. I ordered a burger, which was very good, but was told to come back up to the bar in ""about 10 minutes"" to pick it up. Confused by the service procedure, as I was sitting at a high top not 10 steps from the the bar with two wait-staffers walking right passed me literally the entire time I sat there, I obliged. Walked back, set a timer on my phone for 10 minutes, and waited. Alarm goes off, I walk up to the bar again, ""oh, I guess it's not ready yet it'll be just a few more minutes."" She says. I told her  ""no problem, I'll just keep walking back up to the bar every few minutes to check and see if it's ready."" ""Okay!"" She says... more confused than ever, I ask, ""do you guys have wait staff for the beach table areas?"" ... ""yeah, there should be somebody out there."" She says. Confused as could possibly be and starting to get pretty fed up, I walk back to my table and set a timer for 10 more minutes, walked back to the bar, the burger was ready and had been sitting on the counter behind the bar waiting for me to come back and pick it up. Picked it up, took it back to the table, ate, walked back to the bar to pay and left. 

I must say, everyone at the bar I interacted with was very friendly when you got their attention, they just seemed incredibly oblivious to anything that was going on until you got their attention. It was honestly a truly mind boggling restaurant experience. 

I would say it is worth stopping in and trying it out, as the view and beach atmosphere truly is amazing. Just be prepared to be incredibly patient, confused, and do most of the service work yourself."
do7BdetKJuHOP1_r4-w0Kg,2,"My fiancé and I were looking for a relaxed place to grab a quick seaside bite before checking into our hotel, and he has always wanted to try Whiskey Joes. The parking lot was a disaster, but we happened to snag a close spot. No problem getting an outside table (was a Sunday around 6:30 pm in March). Great! Quick seating. However, once seated the atmosphere was dirty and we were underwhelmed. There are tables overlooking the water, but we moved to one under the bar roof area bc it was windy and cold, and afraid it was about to rain. It took FOREVER to get our food, and it wasn't that busy. The food was similar to a chain such as Applebee's. I ordered the mussels, and the sauce was way too salty and buttery. My fiancés shrimp tacos were average. Dirty floors with trash and food on them. The only good thing was that the servers were very nice. Won't be coming back though."
CXtP3dGzQhg5_Wv_pXjKQQ,3,"This is one of those places that always seems to have a full parking lot when I drive by, which generally speaks well of a place. When I stopped by last week the parking lot was packed as usual, but people were starting to leave since the dinner rush was over, so I was able to get a seat out on the deck immediately. The sun had set, but I could tell from what was left in the sky that it had been a spectacular view. There's also a little beach park right near the outside deck. I'm guessing the beach and the view of the bay (and perhaps the bar, which seemed like it could get hoppin') are the reasons the parking lot gets packed, because the food was very disappointing. 
It's hard to judge a place based on one meal, but I picked a few relatively simple items and what came out to my table was pretty unappetizing. The ""world famous"" fries are a step or two below McDonalds', the Ahi Tuna sliders had just a tiny piece of tuna and the Hawaiian bun hadn't been grilled like it was advertised, etc. 

I can see going back to watch the sun set and have a couple drinks sometime, but probably not if I'm hungry."
rm8EUgK5AI-kTU8RLgjiUw,1,"Very nice restaurant and awesome water front 
But the worse SERVICE  ever and food mediocre to say at best.
If I could I would give it -5  for the really poor service provided for their customers."
hhqeuCztCVEwwwH26EoYbw,5,"I have been here 4 times for me to go to the same place 4 times when there are so many different resturants to visit they are doing something right! I always get the shrimp and oysters as an appetizer it is wonderful the shrimp are huge and the oysters clean (cocktail sauce horseradish and lemon) FRESH!!!!! I have had the pirate's chest or fisherman's chest (i forget what they call it)it's all of the fried seafood fried fish, scallops shrimp, delicious with fries Krispy and fresh.  The waitress suggested the fish tacos I never had fish tacos before 1st time I ever tried them it was fresh! it was delicious  and fresh.  I have since tried other places and they did not measure up to the ones I had at Whiskey Joes  I will go back there again just for those . the scenery is beautiful the drinks are on point the staff are friendly and kind and very accommodating.  You May wait a little bit but it's worth it at-least check them out once and besides the patio and the inside bar there is a beach side haven't been there yet but I hear there are fire pits and it is fun I will be checking that out soon too!"
g8LLuheKu6g03PsOrnniUQ,1,I was excited it seemed cool but I sat at the bar outside for about 3-5 min and saw 2 girls behind the bar and I understand when someone is busy but they walked by me a dozen times and not even a hi or I'll be right with you or anything. Then they asked the guys next to me if they wanted to order food... hmmmm. I must be invincible. After sitting for a while left. What a bummer. Off to the next bar instead.
Kgh1b91PaT7kzFIXRWqmfw,2,"Food was okay. We had to sit inside because of the weather and the place smelled like urine, badly. Service could of been more attentive. We had our son with us and it took about 10 minutes to get drinks on the table and she took about another 10 minutes to check on us after we received our meal. Only good thing about this place is the view and valet."
4F0mL171324IP11gwwmzqg,3,Beautiful views. Horrible service. Average food. Go for some drinks hang out with some friends watch the sunset. And don't expect anything else. Tried it three separate times over a year every time I got ignored and had bad service.
nPDAE0MJlxcf2AAksc_CYA,3,"Whiskey Joe's has a beachy atmosphere and great view, however their food is average. I had the grouper sandwich during my last visit and it tasted pretty fishy. Their tiki beach is a cool place to hang out and have a drink though."
rkuYWX6itOaYa4W5msD-5Q,3,The tiki bar has a great location and is one of my favorite places to grab a drink near the water.  Downside is service is typically pretty bad and the food outside at the tiki bar is mediocre at best. Come to drink near the water and people watch but expect to wait for drinks and eat elsewhere.
Ks1On3C1X84N6IQ9_47srA,4,I went here during the 4th of july weekend and this place was definitely packed!  The views are amazing and the drinks were good.  I had this cucumber margarita drink with jalapenos which sounds really weird but it was quite refreshing.  The shrimp tacos were really good but the fries had too much seasoning on them.  We had to send them back because the salt overload was too much.  The second batch was good.  Our waiter was cool too... i forgot his name but he was super nice. I would definitely go back...
FVElC6lO-WKuhZMff8JnwA,5,"Once again because my son who is in love with the coconut rum wings, we were back at Whiskey Joe's to further explore the menu.  We started with the so addictive wings, since hubby is out of town for business we decided to enjoy a little mom and son time with a good meal.  I decided to order the strictly off the appetizer section on the menu because I notice a few eye catching dishes that caught my last time and I was was happy with both choices and my son ordered mac and cheese with grilled shrimp added.

My appetizer choices consisted of shrimp &  sausage quesadilla and Joe's Rocking Oysters. The oysters were filled a great cornbread stuffing that was filled with corn, andouille sausage, crabmeat and pepper jack cheese, I could barely taste the crab, but the freshness of the oysters was excellent and the overall taste of the dish was delicious just wish I could of tasted a little more crab.  The shrimp & sausage quesadilla was full of flavor and I would definitely order both appetizers again.  My son was like mom this mac and cheese is great next time I want to add crab to it to kick it up another notch (yes we watch food network together lo) but seriously everytime we come to Whiskeys Joe's the service is great, our food is fresh and we are never disappointed.   We had an awesome time."
GK_9NYxnQq5DUOcfjSUTAw,4,"It did seem like we waited a while between ordering our drinks and appetizer and actually ordering the food, but other than that it was great! We had the Red Rum Runner and a Corona to start off with, followed by the Rocking Oysters (our favorite oysters so far), regular raw oysters, and the Eggplant Crab Stack salad. Everything was delicious and besides that one long 'break' our service was great, too! We would recommend. :)"
pVZKiWrwYopDkwrE5CtlLQ,2,asked for medium well not burnt on burger but burger was very burnt. fries were greasy. service was lousy. waiter seemed very scattered & lost. girls at hostess station were uppity and rude.
ZvIy15050CT_le-PRavN6Q,2,"Pretty view but two fish tacos, a bowl of mac and cheese and two cokes are just not good enough to rack up a $45 tab for lunch. This is my second visit and probably last. Food just doesn't deserve the price."
BLSTSjaLA4fhDMUpMARo8w,2,The food was like fast food. We asked for medium well they give use extra well done. The tacos were ok
E2gQ2WGO0MegcpkBjDS-Aw,5,"Great view. Great food. 
Fun place to eat. 
Good local Grouper.
The Price was not the best value. I guess it is expected given the view. 
Shelby is an amazing server. 
I will be back agin when in town."
_8i7Jf8OpupbqoHOexeQNQ,2,"I have been to Whiskey Joe's twice before, the first time I went my experience was good. The food and drinks were good, the outside atmosphere you couldn't beat! However, I went last night HORRIBLE service, we sat at the outside bar for 15min trying to get one of the bartenders attention. There were three bartenders working at the time, none of them bothered to look our way. It was almost as if they didn't want to serve us, they were busy closing up. Even though it wasn't  closing time! It was a Monday night at 9:45pm and we couldn't get any service. We ended up leaving, 100% will not return."
OpKyr0vQhy8ShZskaqm7Hw,5,Awesome bar and great service on the bay! Grab a drink and a seat under an umbrella then enjoy!
3Pf5rkjDOF3sVl0HjE9NYA,5,We love Whiskey Joe's. They have an awesome beach that you can play bags on or have a fire or just hang out by the water. The drinks are amazing. Perfect amount of strong without even tasting the alcohol. They have my favorite wings ever which are the Coconut rum glazed wings. I could eat them everyday.
L194fSnlRSf-WbvMRnJ61w,5,"The food, & service is Awesome!! Great atmosphere next to the beach!! I recommend this place to all!!"
Tt9iiNn_Y6wXfFifBP9CTg,4,"I really enjoyed our evening at Whiskey Joe's. We came here to meet up with an old friend that lives in the Tampa area. Their parking lot is far too small for the amount of people that come here but you can use the beach parking next door for $1 but keep in mind it closes at 9PM (move your car before then!). 

Whiskey Joe's has a beach bar where you can sit by the gulf and drink your worries away. They also have plenty of seating indoors, as well as an outdoor deck area. We grabbed a table inside by the bar since everything else was an 1+ hour wait on a Wednesday night. The drinks are good but not very strong (I had a mojito). The food is actually delicious. My coconut chicken was perfect with the right balance of flavors.

Something funny happened while we were visiting. The power went out and popped right back on. They must have everything backed up (smart) since they never lost our tab. But the music and TVs took a while to reboot. Not sure how often this happens. Still a great place to visit."
