CUST_ID,BALANCE,PURCHASES,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT
C2945,475.675998,5421.73,34,10500,5510.903074,1
C2946,113.629276,798,1,5000,4372.014696,0
C2947,9.906062,202.3,10,1500,195.62615,0
C2948,26.506901,400.91,19,2500,465.179466,0.5
C2949,157.66813,1263.51,8,10000,1458.713508,1
C2950,2336.363625,924.19,48,2500,874.589045,0
C2951,316.095114,89.96,5,4700,301.153658,0
C2952,453.856643,238.75,6,1500,94.007773,0
C2953,1914.092562,538.85,9,2000,1022.911305,0
C2954,3239.138704,3018.68,6,5500,3369.399283,0.083333
C2955,342.358505,633.66,6,4500,1625.059543,0.272727
C2956,2275.53087,1343.65,25,3000,718.5624,0
C2957,54.327257,346.02,11,4500,237.839366,0.333333
C2958,984.135371,599.58,5,3000,782.954766,0
C2959,2732.551701,1043.03,53,3000,1691.352849,0
C2960,1693.841127,2439.98,45,5500,1474.677315,0
C2961,189.98582,369,6,2500,292.582747,0
C2962,3048.011738,1271.34,24,3200,1216.277275,0
C2963,419.486983,450,1,9500,4275.760118,0
C2964,2997.977825,35131.16,344,12000,28896.66522,0.75
C2965,44.635372,640,10,6000,596.47654,0
C2966,5643.992345,6141.58,92,13000,11514.83756,0
C2967,95.597121,101.97,3,3000,306.960201,0
C2968,14.442528,163.9,11,1500,138.776431,0.777778
C2969,8260.825897,3709.71,79,8500,6847.476495,0
C2970,138.596394,1333.9,14,7500,1000.797013,0.333333
C2971,4.160112,70.56,12,6000,54.598522,0.222222
C2972,592.416944,6228.01,117,4500,6052.32316,1
C2973,8.585976,512.59,10,2500,908.190297,0.25
C2974,32.612016,545.88,4,2000,1100.892272,0.5
C2975,147.765977,1328.94,4,4000,4606.168653,1
C2976,349.855056,3200.5,50,7000,3119.528249,1
C2977,816.765152,7967.04,81,10000,8455.311569,1
C2978,3177.232656,5877.73,100,6000,6686.89278,0
C2979,14.234636,259.83,7,7000,357.269364,1
C2980,117.018324,625.94,6,11000,627.763481,0.142857
C2981,1087.567113,564.54,16,1400,443.196272,0
C2982,409.592245,190,2,11500,299.91595,0
C2983,1957.712033,276.76,4,3000,566.106669,0
C2984,75.936035,856.44,3,2300,426.894188,0
C2985,1459.518449,393.82,35,1500,438.601342,0
C2986,2255.056361,122.99,2,9000,3737.838893,0.090909
C2987,179.209557,1526.42,26,13500,1482.286465,0.916667
C2988,1119.464381,266.68,2,1400,1041.406725,0
C2989,2046.402647,3976.4,23,7000,3413.229693,0
C2990,472.529777,358.2,6,2500,485.184548,0.5
C2991,57.94319,440,11,6500,462.523442,1
C2992,501.453416,1199.46,17,6500,495.243088,0
C2993,1422.85376,159.46,3,1600,468.122486,0
C2994,3894.241117,1201.7,7,4000,1734.235295,0
C2995,19.726196,220.9,9,2500,275.401717,0.888889
C2996,8121.778586,231.14,14,12000,2143.672319,0
C2997,54.096839,185.99,5,4000,367.310313,0
C2998,2552.597938,550.62,24,3000,478.632499,0
C2999,437.397682,1936.22,34,4000,2449.272289,0
C3000,162.850565,1326.72,26,6000,967.490298,0.142857
C3001,1420.113689,393.63,8,1500,473.832445,0
C3002,6.109243,73.64,1,4000,71.926635,0
C3003,488.340514,4908.93,108,7500,4589.621491,0.75
C3004,944.851251,449.49,18,1000,642.845065,0
C3005,4705.036885,887.87,15,6000,1091.779354,0
C3006,1724.945864,2075.18,25,8500,3792.747568,0
C3007,99.029726,1496.87,48,5000,1760.086698,0.416667
C3008,4506.159773,1948.25,27,11500,2398.862474,0
C3009,231.089583,1547.92,12,9000,1230.772375,0.333333
C3010,5199.213536,271.4,7,10000,1328.030861,0
C3011,460.644885,805.42,6,7000,708.479385,0.285714
C3012,421.796337,2748.74,48,4500,2684.86037,0.25
C3013,137.864267,237.24,12,1200,1232.901419,0
C3014,5376.338384,5899.35,112,6000,2816.619335,0
C3015,2557.241228,2131.06,55,5000,0,0
C3016,3971.701463,721.51,53,13500,1169.633242,0
C3017,2454.552939,461.32,6,8000,1010.442597,0
C3018,2682.407264,315.5,4,6000,1617.804094,0.1
C3019,3358.724054,328,2,5000,6698.912435,0.166667
C3020,196.967268,1915.07,67,7500,1776.394323,1
C3021,73.876478,600,12,3000,574.321262,1
C3022,187.204739,2816.01,19,6000,2078.813618,0.8
C3023,647.166042,369.49,9,12500,738.346676,0
C3024,136.839366,1133.54,4,16500,4802.004681,0.428571
C3025,4858.92532,9282.12,111,9000,16822.58645,0
C3026,952.419564,283.8,11,1000,611.487872,0
C3027,70.392491,1008.56,14,6000,1321.09625,0.8
C3028,4252.504676,2172.77,45,11000,1425.671686,0
C3029,26.547229,224.56,7,3000,264.390903,0.6
C3030,285.645503,1265.24,24,7000,1791.285108,0.083333
C3031,2033.538173,929.25,20,3500,1291.31841,0
C3032,18.354425,256.5,6,2000,306.969886,0.8
C3033,3252.763399,230,11,4500,567.149683,0
C3034,817.439653,1091,1,2600,766.573245,0
C3035,212.282538,1698.9,10,3000,2865.759368,1
C3036,3298.236901,385,1,7100,911.237387,0
C3037,44.192011,356,2,16500,836.690499,0
C3038,405.234722,916.04,14,500,628.237735,0.083333
C3039,4663.032241,1325.31,5,4500,2064.110786,0
C3040,209.490297,1956.6,12,4000,1800.384664,0.916667
C3041,70.963378,759.73,25,7800,691.394748,0.75
C3042,134.581135,2300.42,13,6000,3251.065775,1
C3043,16.179446,80,2,5000,140.010501,0
C3044,2791.930619,231.52,6,3000,1828.411354,0
C3045,293.614532,839.61,11,3000,2585.110269,0.5
C3046,1674.490411,421.71,11,1700,790.338065,0
C3047,1539.375352,100,1,3000,420.283303,0
C3048,313.360445,1031.91,10,3000,2534.336507,0.111111
C3049,382.159579,287.68,6,2500,1879.689693,0
C3050,882.423211,288.75,3,1000,450.107573,0
C3051,788.618659,2053.78,15,2500,1875.180759,0
C3052,21.849058,256.11,11,2500,282.902137,0.833333
C3053,6978.185657,1051.43,12,7500,3756.694846,0
C3054,1204.187686,674.85,11,7500,741.851507,0
C3055,1711.589245,1659.26,13,6500,774.909705,0
C3056,1409.206763,143.5,1,3000,432.361276,0
C3057,603.62806,60,1,1200,1543.263552,0.083333
C3058,438.429112,5044.36,35,5500,4591.418823,1
C3059,552.464447,1866.81,35,3000,3158.4173,0.111111
C3060,6832.111113,6508.08,72,6000,8210.115891,0
C3061,1155.692527,981.2,12,1200,1279.911936,0
C3062,375.583779,1567.4,14,2500,2695.75854,0.666667
C3063,13968.47957,281.71,9,18500,3464.441992,0
C3064,1847.255047,186.33,8,2000,494.841702,0
C3065,1495.080484,2323.5,34,8500,2326.318039,0
C3066,105.069311,1344.87,12,1700,1461.200691,0.25
C3067,822.755885,531.14,10,3000,267.707871,0
C3068,10116.70899,10166.69,45,14000,2190.466875,0
C3069,1435.975897,418.56,4,2150,950.209773,0
C3070,1160.514847,3726.79,89,3000,3312.651656,0.083333
C3071,968.504914,257.71,4,1000,623.314494,0
C3072,200.806352,1957.45,49,6000,1934.825977,0.75
C3073,1634.559235,1062.94,15,1800,584.660133,0
C3074,1839.926709,487.75,9,3500,791.115227,0
C3075,6743.313868,5591.26,162,9500,2314.208069,0
C3076,2778.737121,1973,2,6500,630.766685,0
C3077,1138.592025,327.99,9,1200,559.386373,0
C3078,8.576818,80,1,7500,76.188977,0
C3079,3803.111606,2025.96,51,5600,1354.420552,0
C3080,841.744925,2481.55,9,5000,524.564867,0
C3081,382.449723,4162.66,60,5000,4103.998759,0.833333
C3082,194.818874,1902.47,11,7000,1896.961677,0.75
C3083,346.013906,3561.31,39,5500,3156.901501,0.5
C3084,404.582074,555.84,11,1500,229.068913,0
C3085,358.674215,411.3,4,2500,6981.148039,0.2
C3086,36.005918,463.36,4,7500,1070.3377,0
C3087,2525.493672,490,6,6000,1130.147035,0
C3088,3039.972975,5988.29,68,7000,2458.531724,0
C3089,22.151355,134.87,3,3000,41.580849,0
C3090,1077.459774,4342.68,33,6900,4105.36943,0.083333
C3091,58.647973,528.65,12,2000,539.9677,0.571429
C3092,1718.034412,422.68,4,3500,3752.094461,0.083333
C3093,3907.641073,2001.35,141,4000,2111.180988,0
C3094,1189.030969,1122.3,9,4000,3231.526204,0
C3095,18495.55855,5288.28,76,22000,4246.168346,0
C3096,494.045664,583.2,25,2000,370.803775,0
C3097,520.441499,2170.6,20,1500,1943.742193,0.083333
C3098,2015.554911,1446.48,27,13000,4537.716739,0
C3099,8.447806,85.12,8,7000,100.258283,0.454545
C3100,3447.674222,205,1,10500,665.239171,0
C3101,655.712971,264.35,6,1500,180.129661,0
C3102,3063.422164,1646.48,28,4500,6543.279871,0
C3103,478.787453,780.38,12,1500,1842.23355,0.111111
C3104,697.141393,1027.28,13,2000,1822.954828,0
C3105,48.933642,632.84,21,1500,626.111312,1
C3106,53.994628,257,3,6500,423.058905,0.083333
C3107,3494.152843,2217.87,59,6500,2125.932737,0
C3108,180.32895,810.6,20,2500,700.22051,0
C3109,63.930277,626.98,10,3000,450.633632,0.5
C3110,1089.696979,349.04,7,1500,231.019657,0
C3111,71.345309,1166.76,12,3000,1137.865785,0.75
C3112,1044.704008,1142.6,61,5000,1881.871223,0.083333
C3113,809.572784,691.66,4,1500,1395.925667,0
C3114,123.632161,506,14,6000,662.272892,0.083333
C3115,316.812739,2393.89,80,10000,4439.641308,0.833333
C3116,24.976709,720.6,12,9000,664.033022,0
C3117,826.018339,191.67,5,1200,443.248137,0
C3118,16.657046,186.32,4,600,28.317708,0
C3119,2224.065672,81.84,5,2500,487.001643,0
C3120,563.587232,1232.59,31,4000,857.740923,0
C3121,27.742435,303.24,3,3000,775.085467,0
C3122,1221.439496,1045.76,21,2500,269.325785,0
C3123,56.541208,325.8,3,3200,1300.942779,0
C3124,1604.476717,2619.7,10,6000,2045.152399,0.142857
C3125,39.086623,374.63,11,1600,767.182519,1
C3126,378.001129,1884.04,10,5000,2249.919761,0.222222
C3127,3290.750214,974.72,25,10000,1064.701886,0
C3128,66.723482,550.95,16,4000,521.433223,0.4
C3129,1987.232432,544.76,14,2000,1124.28278,0
C3130,869.702973,370.74,11,1000,540.848608,0
C3131,53.989299,469.14,6,1500,446.737399,0.8
C3132,151.787402,1234.32,3,10000,2837.676536,0
C3133,5.856011,827.4,12,6600,755.916603,0.083333
C3134,190.324034,322.33,3,6500,524.430161,0
C3135,1645.780139,150,1,1800,550.522713,0
C3136,8043.733112,99.5,3,12500,1865.566177,0
C3137,2155.276706,66,1,5000,5100.05147,0.083333
C3138,5619.654569,2457.53,35,8000,1140.70277,0
C3139,429.157725,170,2,6500,694.899932,0
C3140,1135.70375,92.07,3,1200,355.798199,0
C3141,484.70724,960,1,2000,199.836894,0
C3142,96.799285,537.36,12,1500,1133.874141,0.916667
C3143,18.558992,86.4,4,2000,265.768812,0
C3144,75.792862,1117.35,16,5000,1060.951647,1
C3145,1276.549447,3355.73,61,4000,1254.550076,0.090909
C3146,1119.157048,133.9,3,1200,427.35515,0
C3147,889.090252,9751.9,115,4500,8418.403666,0.666667
C3148,22.695131,201.18,12,3000,189.904819,0.363636
C3149,55.321121,805.25,24,4000,797.688136,0.9
C3150,432.860083,128.32,1,4750,239.784988,0
C3151,3626.196814,475.36,13,8500,1927.992694,0
C3152,534.728906,976.98,18,7000,742.950103,0
C3153,3645.191927,2311.83,12,4500,1778.093952,0
C3154,12.423203,2292.41,36,7500,2411.035394,0
C3155,391.508345,80.99,1,1500,3855.328673,0.2
C3156,240.110414,3510.42,37,6500,3868.013636,0.545455
C3157,1500.034488,274.45,6,3000,500.083333,0
C3158,1089.219786,639.15,11,3000,1095.752072,0
C3159,1268.809031,17945,3,18000,50721.48336,0
C3160,935.167278,1757.91,8,1800,2279.094703,0
C3161,5.196923,68.02,6,4000,125.516216,0.5
C3162,77.684147,431.28,8,1000,342.768161,0.333333
C3163,226.78538,210.64,1,3500,295.155445,0
C3164,41.643083,212,1,1200,596.834019,0.083333
C3165,291.663664,129,1,5500,284.596786,0
C3166,1437.977941,229.94,4,1800,783.528158,0
C3167,213.205306,2536.27,17,6000,2298.104409,0.666667
C3168,2063.855487,220.4,1,2500,468.683047,0
C3169,13.649888,129.16,2,15000,375.36099,1
C3170,8477.970766,4837.88,36,15500,3695.744108,0
C3171,1117.00354,240,9,1200,366.532467,0
C3172,198.815177,247.5,3,4000,283.50846,0
C3173,472.61828,4626.36,67,3800,4549.881872,1
C3174,1116.944017,182.64,4,1500,304.822958,0
C3175,2006.680789,121.93,9,4000,375.493789,0
C3176,251.715214,2722.34,32,1200,2165.330989,0.777778
C3177,1000.235038,79.41,2,6500,868.377193,0
C3178,1046.952264,504,12,1000,759.461397,0
C3179,1832.539694,1311.8,30,2500,384.218293,0
C3180,59.35799,608.8,6,6000,1531.142227,1
C3181,48.068313,788.08,10,13000,689.403349,0.555556
C3182,570.657071,950.39,16,4000,549.682725,0
C3183,1121.44991,219.4,9,1200,591.736846,0
C3184,1168.844004,1310.31,1,3500,272.821647,0
C3185,10.564262,240.25,8,2700,469.841016,1
C3186,13.07784,69.5,1,400,98.275388,0.1
C3187,2891.926512,561.25,6,7700,597.664886,0
C3188,1832.940008,1839.69,35,5000,477.773934,0
C3189,13.713339,504.08,11,4500,448.622511,0.4
C3190,128.25396,1105,14,2500,1224.344711,0.636364
C3191,589.682566,6398.73,18,10500,7443.80581,1
C3192,16.379412,178.15,3,5000,229.376368,0.181818
C3193,492.265287,424.5,3,4000,142.123847,0
C3194,3285.196786,2830.48,37,8500,7224.787261,0.166667
C3195,1733.972492,147.96,8,1900,525.331558,0
C3196,577.30163,3702.79,35,5000,4168.726662,0.166667
C3197,19.548437,266.56,9,4500,395.242487,0.857143
C3198,420.215198,1681.1,20,2400,758.24314,0.181818
C3199,1396.800164,210.62,3,1500,703.616107,0
C3200,31.944612,408.01,12,7500,1027.411988,0.909091
C3201,5693.979714,1338.72,13,9500,1753.988494,0
C3202,1983.111978,1119.56,13,7000,6892.546158,0
C3203,2001.407378,4793.35,68,2700,647.406275,0
C3204,10.386311,171.6,12,4000,168.370514,0.454545
C3205,79.345909,906.5,12,6000,922.33766,0.916667
C3206,2004.816462,20747.34,95,10000,17005.40969,1
C3207,2339.037958,1823.56,20,1800,890.623152,0
C3208,4709.342642,1614.27,56,7500,1276.0373,0
C3209,531.615661,3196.22,44,4000,3556.432004,0.166667
C3210,2436.843864,2647.9,17,9000,7657.885804,0
C3211,1430.209699,1123.59,41,5000,561.72022,0
C3212,237.393795,1294.97,16,2500,1098.051237,0.166667
C3213,639.73038,951.05,8,2600,693.302893,0
C3214,674.119098,3146.25,93,4000,2602.065596,0
C3215,1049.768556,171.65,6,1200,256.698968,0
C3216,876.839962,147.82,3,1000,337.812755,0
C3217,31.870629,192.92,2,5500,834.627595,0.090909
C3218,5740.590335,8218.32,17,12000,3318.260207,0
C3219,258.223705,2391.44,32,5000,2536.830662,0.333333
C3220,5686.466725,177.35,1,8000,1775.784106,0
C3221,4988.093733,8581.29,94,10500,1571.883,0
C3222,84.377933,270,12,1200,308.698498,0
C3223,1234.235139,594.95,5,5000,9630.24637,0.333333
C3224,1032.812458,995.07,11,1400,363.992366,0
C3225,132.73446,2190,1,2500,2.389583,0
C3226,5850.1729,393.87,8,6000,1536.774213,0
C3227,5.761614,75,2,3400,289.742219,0
C3228,34.017341,494.6,1,4000,456.293143,0
C3229,81.311082,851.38,6,8500,964.675607,0.25
C3230,152.758442,276,3,1200,1316.604491,0.142857
C3231,2947.426082,2257.28,19,8500,3612.992662,0
C3232,57.937789,450,6,4000,395.680968,0.25
C3233,5824.000984,1501.08,5,8500,1647.245926,0
C3234,2608.512452,64.2,1,3000,647.437157,0
C3235,355.323994,284.11,2,1500,1765.584677,0.181818
C3236,2493.134397,253,11,2900,445.652564,0
C3237,231.90824,711.8,10,8500,2007.282363,0.111111
C3238,88.13353,1400,10,7500,1307.099065,0.727273
C3239,722.689568,6493.25,38,3200,5777.820302,0.75
C3240,62.759232,311.55,5,1200,525.904979,0
C3241,852.001697,372.36,5,4000,347.937039,0
C3242,473.599403,524.7,15,1200,1772.643444,0.25
C3243,597.416499,175.4,5,1200,2524.423875,0.181818
C3244,2224.000236,2276.41,39,4500,3755.786767,0
C3245,83.564804,616,8,1000,526.820014,0.833333
C3246,19.589561,299.84,6,3000,577.023407,0.8
C3247,1193.682005,445.18,11,1200,673.563611,0
C3248,8.820992,91.46,2,1500,77.334707,0
C3249,566.383268,1454.16,44,3000,1828.965302,0
C3250,7369.794134,411.2,8,8000,1753.647095,0
C3251,31.856254,241,11,1200,401.109047,0
C3252,63.615822,970.57,7,7200,1113.617785,0.75
C3253,1172.183909,1700,10,8000,1271.291305,0
C3254,374.405467,1034.4,11,1200,1905.378315,0
C3255,4.054657,264.02,4,7000,274.692435,0.111111
C3256,1739.13388,191.98,4,2000,978.453301,0
C3257,5259.14039,2659.35,38,6000,2249.612405,0
C3258,1975.349966,1749.72,24,6000,6481.117394,0.083333
C3259,4265.241202,1499.12,10,4500,1844.394398,0
C3260,136.323936,289.9,4,9500,714.619326,0
C3261,69.795639,1293.04,20,7500,891.734089,0.7
C3262,28.59068,367.44,13,5700,360.925707,0.8
C3263,331.503219,332.74,10,2500,399.729843,0
C3264,4282.043906,1974.04,40,7000,1920.094402,0
C3265,0,232.2,12,1500,415.603589,0
C3266,2871.611936,2216.6,34,3500,2268.296871,0
C3267,339.566873,2956.2,17,5500,2845.336693,0.375
C3268,1451.584485,1216.58,12,4000,603.722261,0
C3269,1107.099917,473.64,12,1200,501.511019,0
C3270,54.738397,1326.75,30,1500,1132.512843,0.818182
C3271,986.457953,1073.5,46,4000,1009.068974,0
C3272,3277.092999,3936.51,57,10000,2183.769759,0
C3273,30.350623,341.48,15,4000,381.231169,0.916667
C3274,208.707195,2351.58,7,4500,3711.189548,1
C3275,1639.513143,1225,24,1900,1467.532097,0
C3276,10571.41107,7739.48,44,8000,2688.447014,0
C3277,640.394092,2476.9,39,7000,2190.775297,0.083333
C3278,339.956112,2199.65,13,6000,2577.703016,0.2
C3279,42.075054,421.2,12,2000,410.786446,1
C3280,5118.492838,3848.92,70,12000,1450.987082,0
C3281,2228.47847,979.11,31,2900,1097.760409,0
C3282,64.491497,855.99,12,3000,816.582936,1
C3283,2070.627593,2564.08,57,8500,1363.695769,0
C3284,1607.053725,451.9,6,2500,569.867313,0
C3285,5088.216894,4381.86,50,7000,2410.061408,0
C3286,937.086541,79,1,1500,357.720268,0
C3287,48.926154,305.79,1,3000,566.857973,0
C3288,497.919885,1186.09,30,500,1487.08197,0
C3289,1862.566976,1847.57,35,3350,1652.359591,0
C3290,1893.053845,746.31,14,4200,3286.143282,0
C3291,10.05473,530,12,1000,538.553454,0
C3292,7677.565407,1240.04,20,8000,2724.967965,0
C3293,1403.574083,1831.57,61,8000,427.189102,0
C3294,2019.768435,326.64,2,3000,3434.224242,0
C3295,344.543487,2219.53,43,5700,2073.117846,0.333333
C3296,12.597034,99,1,1500,96.255421,0
C3297,5019.019126,1517.85,6,6000,1157.021023,0
C3298,14.281926,245.85,16,1500,209.736381,0.25
C3299,1381.27484,71.8,1,3500,304.742004,0
C3300,229.461086,3669.72,26,13000,3512.263933,1
C3301,4408.242337,324.3,2,7000,7975.31466,0.166667
C3302,2739.711796,847.66,20,7500,3273.326636,0
C3303,4.908888,133.16,4,6500,210.448172,0.5
C3304,1471.640654,285.69,3,3000,389.787483,0
C3305,1241.882057,94,1,1400,539.459472,0
C3306,49.074293,330.25,5,2500,509.309215,0
C3307,1494.221853,356.62,6,1600,641.34086,0
C3308,1317.547661,1987.76,36,6000,753.735014,0
C3309,1908.403984,657.05,17,2000,894.424776,0
C3310,3632.344231,83.45,3,7000,837.430224,0
C3311,66.066065,995.62,30,7500,767.241839,0.5
C3312,700.100691,7244.98,110,6200,6151.929937,0.75
C3313,148.180803,1200,12,8000,1654.263363,0.714286
C3314,480.596706,757.8,18,8000,345.385827,0
C3315,1869.125099,158.2,1,6500,6585.792428,0.090909
C3316,1654.369427,736.24,20,7000,2267.012612,0.083333
C3317,1537.935236,68,1,3000,3845.144477,0
C3318,2543.005761,1900.63,29,4000,674.748921,0
C3319,11206.78624,1257.77,25,15000,20873.22194,0.090909
C3320,308.769481,489.24,11,1000,1660.010795,0.166667
C3321,1360.590356,2834.03,54,6000,1333.71178,0
C3322,62.440728,709.01,12,2000,716.721864,0.916667
C3323,2024.263677,56,1,2500,375.558603,0
C3324,2610.997575,328.7,4,8000,4256.385553,0
C3325,1592.354384,736.26,11,6000,3636.148663,0
C3326,1689.238956,261.89,7,1700,309.348573,0
C3327,203.499251,2115.76,52,4000,1953.639143,1
C3328,1791.85654,71.38,5,3000,547.424357,0
C3329,5.626795,374.4,12,1000,419.512265,0.090909
C3330,1138.014732,1170.48,5,4500,1078.964657,0.083333
C3331,80.762254,861.9,7,6000,1426.507994,1
C3332,289.512368,4185.94,90,6000,3836.06844,0.909091
C3333,404.182321,3682.11,76,10000,3259.008834,0.833333
C3334,1714.896284,2000,1,2000,448.300443,0
C3335,162.027905,1045.84,7,1850,530.125935,0.125
C3336,4976.028578,900.87,162,5500,92.865469,0
C3337,24.831137,1909.13,12,2000,1831.935279,0
C3338,3682.667737,2214.64,34,9000,1428.539668,0
C3339,629.946336,1832.92,14,6500,1425.425074,0
C3340,568.060722,1799.03,14,10000,1770.472642,0
C3341,300.395286,394.95,33,6000,339.702306,0
C3342,898.253159,165.5,5,1200,375.839637,0
C3343,919.799915,320.01,7,1200,195.595593,0
C3344,368.367166,1121.86,11,3500,3312.219079,0.416667
C3345,25.950664,231.25,14,4000,209.115604,0.090909
C3346,1817.618232,623.19,26,2800,719.914581,0
C3347,24.569042,532.93,23,3000,686.935875,0.8
C3348,5256.69533,188.6,1,9000,1421.954639,0
C3349,117.706441,718.44,14,3000,885.366764,0.333333
C3350,2707.058356,2018.13,26,7000,2575.541309,0
C3351,272.717108,227.44,12,4500,316.388557,0
C3352,82.029477,1126.32,49,9000,1136.224986,0.5
C3353,9919.456275,740.75,13,14000,3281.898514,0
C3354,3258.237364,921.12,14,6200,1323.776141,0
C3355,61.115414,239.71,5,700,358.108438,0.090909
C3356,1248.903628,518.31,29,1200,1141.190295,0
C3357,793.167009,433.31,8,1000,363.064207,0
C3358,2368.338673,1307.18,20,9000,2167.293003,0
C3359,3764.89205,898.43,22,4500,1067.435442,0
C3360,14.775035,80.44,4,3000,137.217255,0.083333
C3361,1499.689937,159.96,8,4000,356.317359,0
C3362,56.149055,493.32,14,5000,471.382074,0.75
C3363,72.425884,655.68,0,1000,718.537117,0.333333
C3364,579.243601,505.48,6,1950,188.304134,0
C3365,551.580225,2955.91,62,8000,2456.581737,0.25
C3366,1181.767566,153.95,5,6500,1908.258846,0
C3367,11.834127,272.9,5,6000,313.913093,1
C3368,1138.554361,831.89,7,1200,381.967601,0
C3369,9962.070262,7465.91,57,18500,2403.16006,0
C3370,2762.340044,2372.98,5,4500,659.726225,0
C3371,926.458992,6200.71,49,7000,7932.430735,0.142857
C3372,287.884126,1545.03,41,6500,1182.107223,0.25
C3373,170.617046,350,1,3000,828.8943,0.142857
C3374,86.661044,709.98,12,1000,727.104508,0.166667
C3375,7558.010921,365.26,9,8000,3311.192387,0
C3376,6956.37654,11500.94,308,14000,20122.00545,0.166667
C3377,99.256215,1554.39,9,6000,1006.702329,0.5
C3378,376.15858,2724.76,70,8500,2600.70524,0
C3379,380.517893,2590.27,49,2500,1825.405687,0.090909
C3380,1311.952719,2092,15,5181.818182,3476.019003,0
C3381,548.252892,208.41,1,3000,708.100631,0
C3382,49.911409,178.4,12,2500,130.650758,0
C3383,18.549421,132,4,19500,3610.565153,0
C3384,32.229139,145.85,7,1000,263.681773,0.125
C3385,1238.140283,56.38,5,1600,398.98255,0
C3386,200.580245,354,1,1200,1697.98971,0.142857
C3387,2329.869472,1497.2,5,7000,1453.119488,0
C3388,5090.523925,1689.09,82,6000,2046.509543,0
C3389,2996.761878,3644.35,23,3500,3879.940821,0
C3390,72.679836,800.55,13,7000,1584.89763,0.666667
C3391,4995.229116,1580.34,26,5500,1712.233039,0
C3392,300.427627,443.71,11,1000,372.548129,0
C3393,1521.763256,312.15,19,1500,671.70656,0
C3394,16.742181,320,6,2500,559.713369,0.25
C3395,757.964752,157.4,6,1200,1494.480376,0
C3396,8315.894044,8391.55,199,8500,6322.388249,0
C3397,476.728349,462.75,12,5500,185.002877,0
C3398,776.919827,11522.9,68,4500,11082.51429,0.916667
C3399,245.336939,909,1,3000,340.201751,0
C3400,18.745682,872.7,11,2500,2411.060444,1
C3401,1632.421395,993.96,22,6000,2752.623744,0.090909
C3402,2439.976275,499.59,11,2700,555.286351,0
C3403,1315.478789,88.08,6,1500,453.199092,0
C3404,1695.40481,1641.48,26,7000,3423.435143,0
C3405,19.991586,144,6,1500,173.881319,0.8
C3406,3219.604215,4126.75,31,10500,6061.100911,0
C3407,337.178513,3809.71,16,16500,2837.599645,0.916667
C3408,217.10156,2953.03,3,5000,3123.296573,0.125
C3409,2124.826298,967.61,12,5000,1778.725826,0
C3410,154.271153,1498.28,24,12000,1343.450205,0.583333
C3411,7934.946009,1792.15,16,11500,2373.896899,0
C3412,4183.77248,511.12,24,4500,1378.838332,0
C3413,58.565355,386,4,1000,425.996964,1
C3414,8363.401152,1076.01,7,9500,1828.936956,0
C3415,45.171225,160,1,500,197.019336,0
C3416,7867.660015,507,4,8500,6802.892319,0
C3417,39.523885,592.88,9,12000,1111.148943,0.833333
C3418,1996.785925,212.64,1,2000,1121.381513,0
C3419,3114.988266,453.12,7,5000,1160.859524,0
C3420,147.085066,1381.14,11,2500,1457.406626,1
C3421,152.459665,1248.09,21,5000,1316.455236,0.166667
C3422,1998.15597,348,1,9000,2893.195013,0
C3423,290.246277,2617.61,52,2500,2948.963493,0.916667
C3424,2074.364799,1500,15,2200,2200.280484,0
C3425,1773.323689,1423.71,17,5000,1410.310559,0
C3426,12.540151,201,4,2500,479.948299,1
C3427,5796.622219,423.38,9,8000,813.94163,0
C3428,4228.71103,923.99,30,8500,8805.280436,0.25
C3429,8033.907466,159,1,9000,1620.868564,0
C3430,7789.190958,1307.39,66,8500,2072.817061,0
C3431,8465.740449,1345.81,33,9500,2069.156797,0
C3432,151.194794,2634.7,42,7500,2295.964836,0.5
C3433,149.59894,2009.64,23,16500,1886.871621,0.636364
C3434,39.718404,525.17,4,8500,515.996856,0
C3435,99.523071,955.87,9,13500,1201.853087,0.666667
C3436,28.90195,169.24,1,1200,166.658504,0
C3437,133.68751,1139.2,15,3000,957.152839,0.833333
C3438,1922.943603,110.8,2,3000,551.431723,0
C3439,25.178303,283.15,7,5000,206.688202,0.454545
C3440,3049.215189,390,1,3200,6537.913767,0
C3441,8073.983031,2153.11,48,9500,3032.171255,0
C3442,1731.459785,288.47,5,1700,673.92358,0
C3443,173.720757,345.29,2,1200,0,0
C3444,1150.724569,797.27,12,6000,1177.010626,0
C3445,992.615052,162.28,6,1000,333.663574,0
C3446,1360.029064,75.87,1,1500,328.843583,0
C3447,24.382156,366.6,12,2000,335.625679,1
C3448,108.766657,750.19,7,2500,498.643829,0
C3449,787.341687,2732.66,30,16500,2548.494077,0.166667
C3450,1075.768647,200,1,1200,550.95426,0
C3451,38.994955,431.52,12,7000,417.892105,1
C3452,1154.381343,2421.85,69,9000,1421.087219,0
C3453,126.098257,387.66,24,1200,211.00385,0
C3454,61.657184,338.4,12,1000,384.287358,0.1
C3455,6057.280526,2235.12,103,10500,1489.016246,0
C3456,4.598902,51.16,2,3000,160.554337,1
C3457,59.264067,203.08,8,2000,1309.186831,0.272727
C3458,953.772248,747.62,2,2500,306.649908,0
C3459,2118.77868,62.46,6,4000,1080.520104,0
C3460,21.345298,1019,10,4500,1274.379409,1
